,0,1
49651,روزدوم,0.0
49652,روزدیگه,0.0
49653,روزرسانی,0.00015
49654,روزرنگش,0.0
49655,روزز,0.0001
49656,روزس,5e-05
49657,روزش,0.00025
49658,روزشم,5e-05
49659,روزشمار,5e-05
49660,روزشماری,0.0
49661,روزشنبه,5e-05
49662,روزطول,5e-05
49663,روزع,0.0
49664,روزم,0.00175
49665,روزمرت,0.0
49666,روزمرتو,0.0
49667,روزمرتون,0.0
49668,روزمرجوع,5e-05
49669,روزمرس,0.0
49670,روزمرست,0.0
49671,روزمرشون,0.0
49672,روزمرم,0.0
49673,روزمره,0.00095
49674,روزمرهبر,0.0
49675,روزمرهخوبه,0.0
49676,روزمره‌ات,0.0
49677,روزمره‌ام,0.0
49678,روزمره‌ای,0.0
49679,روزمره‌ی,0.0
49680,روزمرگی,0.0
49681,روزمرگی‌ها,0.0
49682,روزمرگی‌های,0.0
49683,روزمزه,0.0
49684,روزمه,0.0
49685,روزمون,5e-05
49686,روزمین,0.0
49687,روزناتتون,0.0
49688,روزنامه,0.0001
49689,روزنه,0.0
49690,روزنه‌ای,0.0
49691,روزنه‌ها,0.0
49692,روزنه‌های,0.0
49693,روزنی,0.0
49694,روزه,0.0078
49695,روزها,0.00095
49696,روزهاکه,0.0
49697,روزهای,0.0008
49698,روزهایی,5e-05
49699,روزهاییکه,5e-05
49700,روزهست,0.0
49701,روزهم,5e-05
49702,روزه‌ای,0.0
49703,روزه‌ها,0.0
49704,روزه‌گر,0.0
49705,روزه‌ی,0.0
49706,روزو,5e-05
49707,روزوارسال,0.0
49708,روزولت,0.0
49709,روزونیم,0.0
49710,روزپس,0.0
49711,روزپیش,0.0002
49712,روزکامل,0.0
49713,روزکه,0.0002
49714,روزگار,0.0001
49715,روزگاران,0.0
49716,روزگاری,5e-05
49717,روزگی,0.0
49718,روزی,0.0047
49719,روزیا,5e-05
49720,روزیاد,0.0
49721,روزیتون,5e-05
49722,روزیست,0.0
49723,روزیم,0.0
49724,روزینی,0.0
49725,روزیه,0.0
49726,روزیکشنبه,5e-05
49727,روزیکه,0.0
49728,روزی۲بار,0.0
49729,روزی۲باربایدبزنه,0.0
49730,روزی۲دفعه,0.0
49731,روزی۴تا۵شات,0.0
49732,روزی‌های,0.0
49733,روز‌,5e-05
49734,روز‌ازش,0.0
49735,روز‌اول,0.0
49736,روز‌تر,0.0
49737,روز‌تری,0.0
49738,روز‌ترین,0.0
49739,روز‌ها,0.0
49740,روز‌های,0.0
49741,روس,0.00465
49742,روسای,0.0001
49743,روسایت,5e-05
49744,روسایتش,5e-05
49745,روست,0.0002
49746,روستا,0.00015
49747,روستاها,0.0001
49748,روستاهای,5e-05
49749,روستای,5e-05
49750,روستایی,5e-05
49751,روستاییان,5e-05
49752,روستیک,0.0
49753,روسر,0.0005
49754,روسرامیک,0.0
49755,روسردخترم,0.0
49756,روسرم,0.0
49757,روسری,0.0005
49758,روسریامو,0.0
49759,روسریم,0.0
49760,روسریمو,0.0
49761,روسریهام,0.0
49762,روسری‌ها,0.0
49763,روسری‌های,0.0
49764,روسش,0.0
49765,روسطح,0.0
49766,روسفارش,0.0002
49767,روسفید,5e-05
49768,روسفیدمون,0.0
49769,روسفیده,0.0
49770,روسمند,0.0
49771,روسن,5e-05
49772,روسنایی,0.0
49773,روسنو,5e-05
49774,روسه,0.00065
49775,روسو,0.0001
49776,روسوراخ,0.0
49777,روسوژه,0.0
49778,روسو۲,0.0
49779,روسو۲ظاهر,0.0
49780,روسی,0.0005
49781,روسیاه,0.0
49782,روسیس,0.0
49783,روسیستم,0.0
49784,روسیم,0.0001
49785,روسیه,0.00025
49786,روش,0.1122
49787,روشا,0.0009
49788,روشارژ,0.0
49789,روشای,5e-05
49790,روشت,0.00015
49791,روشتن,0.0001
49792,روشته,0.0
49793,روشتوی,0.0
49794,روشروع,0.0
49795,روشش,0.0009
49796,روششون,5e-05
49797,روشفاف,0.0
49798,روشم,0.0021
49799,روشمو,0.0
49800,روشن,0.04505
49801,روشنا,0.0005
49802,روشنائی,0.0
49803,روشنایی,0.0005
49804,روشناییش,5e-05
49805,روشناییشو,0.0
49806,روشناییه,0.0
49807,روشنتر,0.00025
49808,روشنتراست,0.0
49809,روشنترن,0.0
49810,روشنتره,0.0001
49811,روشنتری,5e-05
49812,روشنترین,5e-05
49813,روشنتون,0.0
49814,روشنخاموش,0.0
49815,روشنخاموشه,0.0
49816,روشنش,0.00075
49817,روشنشم,0.0
49818,روشنشو,0.0
49819,روشنشون,0.0
49820,روشنفکر,0.0
49821,روشنفکری,0.0
49822,روشنم,5e-05
49823,روشنمم,0.0
49824,روشنن,0.0
49825,روشنه,0.001
49826,روشنهاما,0.0
49827,روشنو,0.0
49828,روشنگری,0.0
49829,روشنی,0.0001
49830,روشنید,0.0
49831,روشن‌,5e-05
49832,روشن‌تر,0.0
49833,روشن‌تره,0.0
49834,روشن‌تری,0.0
49835,روشن‌ترین,0.0
49836,روشن‌شدن,5e-05
49837,روشن‌میکنه,0.0
49838,روشن‌نمیشه,0.0
49839,روشن‌ها,0.0
49840,روشن‌کردم,0.0
49841,روشن‌کردم‌,0.0
49842,روشه,0.006999999999999999
49843,روشها,0.0001
49844,روشهای,0.0
49845,روشو,0.0007
49846,روشور,0.00025
49847,روشون,0.0003
49848,روشونه,0.0
49849,روشونهات,0.0
49850,روشونو,0.0
49851,روشویی,5e-05
49852,روشو‌,0.0
49853,روشکر,0.00085
49854,روشکست,0.0
49855,روشی,0.0119
49856,روشیشم,0.0
49857,روشیشه,5e-05
49858,روش‌,0.0001
49859,روش‌ها,5e-05
49860,روش‌های,0.0
49861,روش‌‌های,0.0
49862,روصاف,0.0
49863,روصفحه,0.0
49864,روصن,5e-05
49865,روصندلی‌ها,0.0
49866,روصورت,5e-05
49867,روصورتم,5e-05
49868,روصورتمه,0.0
49869,روض,0.0
49870,روضه,0.0
49871,روضی,0.0
49872,روط,5e-05
49873,روطراحی,0.0
49874,روطوبت,0.0
49875,روعرضه,0.0
49876,روعن,0.0
49877,روعن‌مقبولیه,0.0
49878,روعوض,0.0
49879,روعکس,0.0
49880,روغ,0.01455
49881,روغالب,0.0
49882,روغبا,0.0
49883,روغش,0.0
49884,روغلیظ‌تر,0.0
49885,روغن,0.0071
49886,روغن­‌های,0.0
49887,روغنا,5e-05
49888,روغنای,0.0
49889,روغنایی,0.0
49890,روغندان,0.0
49891,روغنش,0.00035
49892,روغنشو,0.0
49893,روغنشون,0.0
49894,روغنم,0.0
49895,روغنمم,0.0
49896,روغنمون,0.0
49897,روغنه,0.00035
49898,روغنها,0.00015
49899,روغنهای,0.0001
49900,روغنهایی,0.0
49901,روغنهای۵,0.0
49902,روغنو,0.0
49903,روغنکاری,5e-05
49904,روغنکاریه,0.0
49905,روغنی,0.00095
49906,روغنیا,0.0
49907,روغنیست,0.0
49908,روغنیه,5e-05
49909,روغنی‌شدن,0.0
49910,روغنی‌شدنی,0.0
49911,روغنی‌ها,0.0
49912,روغن‌خوب‌ومقبولیه,0.0
49913,روغن‌زیتون,0.0
49914,روغن‌ها,0.0
49915,روغن‌های,0.0
49916,روف,0.00615
49917,روفرستادم,0.0
49918,روفرش,5e-05
49919,روفرشی,0.0
49920,روفن,0.0009
49921,روقباش,0.0
49922,روقبلابرای,0.0
49923,روقشنگ,5e-05
49924,روقطع,0.0
49925,روقه,0.0
49926,رول,0.00175
49927,رولان,0.0
49928,رولب,0.0
49929,رولباس,0.0
49930,رولت,5e-05
49931,رولتی,0.0
49932,رولخت,0.0
49933,رولر,0.0
49934,رولر‌ها,0.0
49935,رولر‌های,0.0
49936,رولز,0.0
49937,رولزرویس,0.0
49938,رولش,0.0002
49939,رولطفا,0.0
49940,رولف,0.0
49941,رولن,0.0
49942,رولند,0.0
49943,رولها,0.0
49944,رولهای,0.0
49945,رولپلاک,0.0001
49946,رولپلاکهای,0.0
49947,رولپلاکی,0.0
49948,رولپلاک‌‌کاری,0.0
49949,رولکس,0.0
49950,رولکسه,0.0
49951,رولی,0.0003
49952,رولیشن,0.0
49953,رولینک,0.0
49954,رولیه,5e-05
49955,رولی‌ها,0.0
49956,رول‌ها,0.0
49957,رول‌های,0.0
49958,رول‌هایی,0.0
49959,روم,0.0065
49960,رومئو,0.0
49961,روما,0.0003
49962,رومادون,5e-05
49963,رومان,0.00015
49964,رومانتیک,0.0
49965,رومانتیکه,0.0
49966,رومانس,0.00015
49967,رومانسون,5e-05
49968,رومانی,0.0
49969,رومانیم,0.0
49970,رومبا,0.0
49971,رومتمایز,0.0
49972,رومتوسط,0.0
49973,رومحاسبه,5e-05
49974,رومخه,0.0
49975,رومرجوع,5e-05
49976,رومزه,0.0
49977,رومش,0.00025
49978,رومصرف,0.0
49979,رومن,0.0003
49980,رومنتا,0.0
49981,رومنس,0.0001
49982,روموتور‌افتاد,0.0
49983,روموجودش,5e-05
49984,روموجودکنید,5e-05
49985,رومودم,0.0
49986,روموردبررسی,0.0
49987,روموس,0.0
49988,روموسو,0.0
49989,رومون,0.0002
49990,روموهام,0.0
49991,روموکت,0.0
49992,رومکس,0.0003
49993,رومی,0.00095
49994,رومیبینیدفکرمیکنیدکه,0.0
49995,رومیداد,0.0
49996,رومیدم,5e-05
49997,رومیده,0.0001
49998,رومیز,0.0003
49999,رومیزب,0.0
50000,رومیزدیدیااعلام,5e-05
50001,رومیزنی,0.0
50002,رومیزی,0.00025
50003,رومیزیای,0.0
50004,رومیزیش,0.0
50005,رومیزیه,0.0
50006,رومیزی‌ها,0.0
50007,رومیزی‌های,0.0
50008,رومیسوزوندواین,0.0
50009,رومیسوزونه,5e-05
50010,رومیشه,0.0
50011,رومیفرستن,0.0
50012,رومیفهمم,0.0
50013,رومینا,5e-05
50014,رومینگ,0.0
50015,رومیپسندم,0.0
50016,رومیپوشانه,0.0
50017,رومیکشه,0.0
50018,رومیکنه,0.0
50019,رومیکنید,0.0
50020,رومیگم,0.0
50021,رومیگیره,0.0
50022,روم‌نشد,0.0
50023,روم‌ها,0.0
50024,رون,0.0754
50025,رونالدو,0.0
50026,رونبض,0.0
50027,رونتا,0.0
50028,رونتر,0.00725
50029,رونترین,0.00015
50030,رونخرید,5e-05
50031,رونخریدم,0.0
50032,رونخورین,0.0
50033,روند,0.00205
50034,روندارن,0.0
50035,رونداره,0.0
50036,روندازه,0.0
50037,رونداشتم,0.0
50038,روندت,0.0
50039,روندم,0.0
50040,روندن,0.0
50041,رونده,0.00015
50042,روندی,0.00015
50043,رونرم,0.0
50044,رونز,0.0
50045,رونزبرگر,0.0
50046,رونزدیک,0.0
50047,رونشون,0.0001
50048,رونصب,0.0
50049,رونظرات,0.0
50050,رونق,0.0001
50051,رونقاشی,0.0
50052,رونمایش,0.0
50053,رونمایی,0.0
50054,رونماییش,0.0
50055,رونمیارید,5e-05
50056,رونمیده,0.0
50057,رونمیشناسن,0.0
50058,رونمیونم,5e-05
50059,رونمیپسندم,0.0
50060,رونه,0.016
50061,رونوشت,5e-05
50062,رونوشته‌های,0.0
50063,رونکشیدخراب,5e-05
50064,رونگاه,0.0
50065,رونگم,0.0
50066,رونگه,5e-05
50067,رونی,0.0056
50068,رونیا,0.00055
50069,رونیز,0.0
50070,رونیش,0.0
50071,رونیمو,0.0
50072,رونین,0.0
50073,رونیه,0.0003
50074,رونیکس,0.00045
50075,رونیکسخلاصه,0.0
50076,رونیکسه,0.0
50077,رون‌ها,0.0
50078,روهدرندیدبه,0.0
50079,روهدف,0.0
50080,روهدیه,0.0
50081,روهم,0.00025
50082,روهمسرم,0.0
50083,روهمون,0.0
50084,روهه,0.0
50085,روهی,5e-05
50086,روو,0.0023
50087,رووآو,0.0
50088,روواردبازارکرده,0.0
50089,روواردکنم,5e-05
50090,روواسه,5e-05
50091,رووان,0.0
50092,رووداره,0.0
50093,رووز,5e-05
50094,رووش,0.0
50095,رووشه,0.0
50096,روولذت,0.0
50097,روون,0.0005
50098,روونتا,0.0
50099,روونتر,0.0
50100,روونساز,0.0
50101,روونه,5e-05
50102,روونی,5e-05
50103,روونیه,0.0
50104,روون‌تر,0.0
50105,روون‌ترین,0.0
50106,رووو,0.0012
50107,روووز,0.0
50108,روووم,5e-05
50109,رووون,0.00025
50110,رووونه,0.0001
50111,روووو,0.0008
50112,رووووز,0.0
50113,روووووو,0.0003
50114,رووپلکس,0.0
50115,رووی,0.0001
50116,روویاروی,0.0
50117,روى,5e-05
50118,رو٬,5e-05
50119,روپاور,0.0
50120,روپای,0.00025
50121,روپایی,0.0002
50122,روپایین,0.0
50123,روپرداخت,0.0001
50124,روپس,0.0
50125,روپلاک‌ها,0.0
50126,روپله‌ها,0.0
50127,روپلکم,0.0
50128,روپوست,0.0
50129,روپوش,0.0
50130,روپوشی,0.0
50131,روپولی,0.0
50132,روپژو,0.0
50133,روپیشنهاد,0.00015
50134,روپیشنهادمیکنم,0.0
50135,روپیشنهادنمیکن,0.0001
50136,روپیشنهادنمیکنم,5e-05
50137,روچشم,0.0
50138,روچمن,0.0
50139,روچند,0.0
50140,روچه,5e-05
50141,روچک,0.0
50142,روژ,0.0011
50143,روژا,0.00015
50144,روژان,5e-05
50145,روژی,0.0001
50146,روژین,5e-05
50147,روژینه,0.0
50148,روکار,5e-05
50149,روکارو,0.0
50150,روکاغذ,0.0
50151,روکالا,0.0
50152,روکامل,0.0
50153,روکاملا,0.0
50154,روکسانا,0.0
50155,روکسی,0.0
50156,روکش,0.00195
50157,روکشای,0.0
50158,روکشش,0.0002
50159,روکششه,0.0
50160,روکششو,5e-05
50161,روکششون,0.0
50162,روکشم,0.0
50163,روکشه,0.0
50164,روکشها,0.0
50165,روکشهارا,0.0
50166,روکشهای,0.0
50167,روکشو,0.0
50168,روکشی,5e-05
50169,روکش‌ها,0.0
50170,روکش‌های,0.0
50171,روکلید,0.0
50172,روکمکنین,0.0
50173,روکنسل,5e-05
50174,روکه,5e-05
50175,روکو,0.0002
50176,روکوسنی,0.0
50177,روکوش,0.0
50178,روکولند,0.0001
50179,روگ,0.0002
50180,روگاز,0.0
50181,روگازه,0.0
50182,روگازی,0.0
50183,روگاییدم,5e-05
50184,روگردنتونه,0.0
50185,روگرفتم,0.0
50186,روگرم,0.0
50187,روگره,0.0
50188,روگفتم,0.0
50189,روگوشمه,0.0
50190,روگوشی,0.0
50191,روگوشیمه,0.0
50192,روگیر,0.0
50193,روی,0.05795
50194,رویا,0.00075
50195,رویاااااااایی,0.0
50196,رویادتون,0.0
50197,رویادش,0.0
50198,رویادگرفتم,0.0
50199,رویاست,0.0
50200,رویاش,5e-05
50201,رویال,0.0005
50202,رویالش,0.0
50203,رویاها,5e-05
50204,رویاهاست,0.0
50205,رویاهاش,0.0
50206,رویاهام,0.0
50207,رویاهای,5e-05
50208,رویای,0.0001
50209,رویایی,0.0001
50210,رویاییه,5e-05
50211,رویایی‌ترین,0.0
50212,رویا‌های,0.0
50213,رویت,0.00025
50214,رویته,0.0
50215,رویتون,0.0
50216,رویتی,0.0
50217,رویخچالی,5e-05
50218,رویداد,0.0
50219,رویدادها,0.0
50220,رویدادی,0.0
50221,رویداد‌های,0.0
50222,رویدمی,0.0
50223,رویس,0.0044
50224,رویش,0.00045
50225,رویمو,5e-05
50226,رویه,0.00165
50227,رویهرفته,0.0
50228,رویهش,0.0
50229,رویهم,0.0
50230,رویهمرفته,0.0
50231,رویه‌اش,5e-05
50232,رویه‌ای,0.0
50233,رویه‌قسمتش,0.0
50234,رویه‌ها,0.0
50235,رویه‌های,0.0
50236,رویه‌ی,0.0
50237,رویو‌ها,0.0
50238,رویچن,0.0
50239,رویک,5e-05
50240,رویکاوری,0.0
50241,رویکرد,5e-05
50242,رویی,0.0007
50243,روییش,5e-05
50244,رویین,0.0
50245,روییه,5e-05
50246,روی‌,0.0
50247,روی‌ها,0.0
50248,روی‌های,0.0
50249,روی‌گوشیش,0.0
50250,روی‌یک,0.0
50251,رو۲سال,0.0
50252,رو۲ساله,0.0
50253,رو۲هفته,0.0
50254,رو۳,0.0
50255,رو۴بار,0.0
50256,رو۶کنم,0.0
50257,رو۸ماهه,0.0
50258,رو‌,0.00125
50259,رو‌آپدیت,0.0
50260,رو‌از,0.0
50261,رو‌استفاده,0.0
50262,رو‌اشتباهی,0.0
50263,رو‌انتخاب,0.0
50264,رو‌با,0.0
50265,رو‌باز,0.0
50266,رو‌بالا,0.0
50267,رو‌باهاش,0.0
50268,رو‌باید,0.0
50269,رو‌ببینین‌,0.0
50270,رو‌بخونید,0.0
50271,رو‌برام,0.0
50272,رو‌برگردونه,0.0
50273,رو‌به,0.0
50274,رو‌بگیرید,0.0
50275,رو‌تخریب,0.0
50276,رو‌تر,0.0
50277,رو‌تغییر,0.0
50278,رو‌تنظیم,0.0
50279,رو‌تنم‌قشنگ,5e-05
50280,رو‌تونستم,0.0
50281,رو‌توی,0.0
50282,رو‌حالت,0.0
50283,رو‌حساب,0.0
50284,رو‌خراش,0.0
50285,رو‌خریداری,0.0
50286,رو‌خریدم,5e-05
50287,رو‌خعلی,0.0
50288,رو‌خوندم,0.0
50289,رو‌خیلی,0.0
50290,رو‌دارم,0.0
50291,رو‌داره,5e-05
50292,رو‌دارین,0.0
50293,رو‌داشت,0.0
50294,رو‌داشته,0.0
50295,رو‌در,0.0
50296,رو‌درست,0.0
50297,رو‌روش,5e-05
50298,رو‌زمره,0.0
50299,رو‌زیاد,0.0
50300,رو‌سفارش,0.0
50301,رو‌شارژ,0.0
50302,رو‌شه,5e-05
50303,رو‌شون,0.0
50304,رو‌عوض,0.0
50305,رو‌غن,0.0
50306,رو‌فقط,0.0
50307,رو‌مجذوب,0.0
50308,رو‌مطرح,0.0
50309,رو‌مقابل,0.0
50310,رو‌موجود,5e-05
50311,رو‌میخام,5e-05
50312,رو‌میپوشونه,0.0
50313,رو‌میکشی,0.0
50314,رو‌نتونی,5e-05
50315,رو‌نخرین,0.0
50316,رو‌نخورین,0.0
50317,رو‌نداشت,0.0
50318,رو‌نداشتم,0.0
50319,رو‌نرم,0.0
50320,رو‌نشون,0.0
50321,رو‌نمیگیره,5e-05
50322,رو‌نگه,0.0
50323,رو‌ها,0.0
50324,رو‌هدست,0.0
50325,رو‌هم,0.0
50326,رو‌هم‌نداره,0.0
50327,رو‌واقعا,0.0
50328,رو‌پیدا,5e-05
50329,رو‌پیشنهاد,0.0
50330,رو‌چک,0.0
50331,رو‌کاغذ,0.0
50332,رو‌کامل,0.0
50333,رو‌کاملا,0.0
50334,رو‌کرفتم,5e-05
50335,رو‌کم,5e-05
50336,رو‌کمی,0.0
50337,رو‌که,0.0
50338,رو‌گرفتم,0.0
50339,رو‌گوش,0.0
50340,رو‌ی,0.0
50341,رو‌یه,0.0
50342,رو‌یک,0.0
50343,رپ,0.004
50344,رپر,0.00055
50345,رپزیه,0.0
50346,رپو,0.0012
50347,رپوست,0.0001
50348,رپوش,0.00085
50349,رپی,0.0006
50350,رپیتر,0.0
50351,رپیدو,0.0
50352,رپیشو,0.0
50353,رچ,0.0271
50354,رچه,0.00925
50355,رچه‌ای,0.0001
50356,رچی,0.00455
50357,رژ,0.03475
50358,رژا,0.00025
50359,رژاش,0.0
50360,رژای,0.0001
50361,رژایی,5e-05
50362,رژخشکی,0.0
50363,رژخوشرنگ,0.0
50364,رژخیلی,5e-05
50365,رژدایانا,0.0
50366,رژرو,5e-05
50367,رژش,0.00325
50368,رژلب,0.00025
50369,رژلبها,0.0
50370,رژلبی,0.0
50371,رژلب‌ها,0.0
50372,رژلب‌های,0.0
50373,رژمایع,0.0
50374,رژه,0.0006
50375,رژها,0.0001
50376,رژهای,5e-05
50377,رژهایی,5e-05
50378,رژو,0.0002
50379,رژگرفتم,0.0
50380,رژگونه,5e-05
50381,رژگونه‌ی,0.0
50382,رژی,0.0014
50383,رژیم,0.0002
50384,رژیمم,0.0
50385,رژیمهای,0.0
50386,رژیمی,0.00015
50387,رژیمیه,0.0
50388,رژ‌ها,0.0
50389,رژ‌های,0.0
50390,رک,0.07075
50391,رکاب,0.00025
50392,رکابدار,0.0
50393,رکابشه,0.0
50394,رکابها,0.0
50395,رکابی,5e-05
50396,رکابیش,0.0
50397,رکابی‌ها,0.0
50398,رکابی‌های,0.0
50399,رکارا,0.0002
50400,رکارب,0.0002
50401,رکاملا,5e-05
50402,رکانی,0.0
50403,رکاپ,0.0
50404,رکب,0.00025
50405,رکبگیرم,5e-05
50406,رکت,0.0274
50407,رکتول,0.0
50408,رکتیفایری,0.0
50409,رکرود,0.0
50410,رکز,0.00185
50411,رکس,0.0021
50412,رکسانا,0.0
50413,رکسانابود,0.0
50414,رکساناسبکترآمد,0.0
50415,رکسول,0.0
50416,رکسون,0.0001
50417,رکسونا,5e-05
50418,رکسوناست,0.0
50419,رکن,0.0016
50420,رکنه,0.0001
50421,رکو,0.0011
50422,رکورد,0.0002
50423,رکوردر,0.0
50424,رکوردرها,0.0
50425,رکوردر‌های,0.0
50426,رکورده,0.0
50427,رکوردها,0.0
50428,رکوردهای,0.0
50429,رکوردگیری,0.0
50430,رکوردی,0.0
50431,رکورد‌های,0.0
50432,رکوی,0.0
50433,رکی,0.00785
50434,رکیک,0.0001
50435,رگ,0.0456
50436,رگام,5e-05
50437,رگبار,0.0
50438,رگباری,0.0
50439,رگذارید,0.0
50440,رگش,0.00785
50441,رگشون,5e-05
50442,رگلاتور,0.0
50443,رگلاج,0.0
50444,رگلانه,0.0
50445,رگلاژ,5e-05
50446,رگم,0.00065
50447,رگه,0.00315
50448,رگهاى,5e-05
50449,رگهای,5e-05
50450,رگه‌رگه‌,0.0
50451,رگه‌ها,0.0
50452,رگه‌های,0.0
50453,رگه‌ی,5e-05
50454,رگگش,5e-05
50455,رگیولار,0.0
50456,رگ‌ها,0.0
50457,ری,0.5064
50458,ریا,0.01795
50459,ریاد,0.00015
50460,ریاست,0.0002
50461,ریاض,0.0
50462,ریاضی,0.0
50463,ریاضیات,0.0
50464,ریاضیه,0.0
50465,ریال,0.00345
50466,ریالارو,0.0
50467,ریالش,0.0
50468,ریالم,0.0
50469,ریاله,5e-05
50470,ریالهایی,0.0
50471,ریالی,0.00025
50472,ریالیش,0.0
50473,ریاکاری‌های,0.0
50474,ریب,0.0139
50475,ریبا,0.0107
50476,ریباتر,0.0
50477,ریباست,0.0
50478,ریباک,0.00025
50479,ریباکه,0.0
50480,ریبایی,0.0
50481,ریبختم,5e-05
50482,ریبن,0.00015
50483,ریبنگ,0.0
50484,ریبوت,5e-05
50485,ریبوسیکس,0.0
50486,ریبون,0.0
50487,ریبونش,0.0
50488,ریبونهایی,0.0
50489,ریبون‌های,0.0
50490,ریبوک,0.0
50491,ریت,0.00315
50492,ریتم,0.00015
50493,ریتماش,0.0
50494,ریتمهایی,0.0
50495,ریتمیک,0.0
50496,ریتم‌ها,0.0
50497,ریتم‌های,0.0
50498,ریتون,0.00035
50499,ریتپلیتش,0.0
50500,ریتی,0.0002
50501,ریتینگش,0.0
50502,ریت‌ها,0.0
50503,ریت‌های,0.0
50504,ریج,0.0038
50505,ریجستر,0.00165
50506,ریجسترش,5e-05
50507,ریجسترشده,0.0
50508,ریجستری,0.0012
50509,ریجستریشو,0.0
50510,ریجسری,0.0
50511,ریجن,0.00035
50512,ریجنه,0.0
50513,ریجنی,0.0
50514,ریجن‌ها,0.0
50515,ریجن‌های,0.0
50516,ریجکت,5e-05
50517,ریجکتهای,0.0
50518,ریجی,0.0007
50519,ریجید,0.0
50520,ریجیستر,5e-05
50521,ریجیستری,5e-05
50522,ریجیکالا,5e-05
50523,ریحا,0.0003
50524,ریحان,0.00025
50525,ریحانه,0.0002
50526,ریحون,5e-05
50527,ریحونش,0.0
50528,ریحونهام,0.0
50529,ریخ,0.0291
50530,ریخت,0.01175
50531,ریختش,0.0
50532,ریختشو,0.0
50533,ریختم,0.0026
50534,ریختمش,0.00015
50535,ریختمشون,0.0
50536,ریختم٬,0.0
50537,ریختن,0.0026
50538,ریختنش,0.0
50539,ریختنه,0.0006
50540,ریختنی,0.00015
50541,ریختنیه,0.0
50542,ریختن‌های,0.0
50543,ریخته,0.00375
50544,ریخته_اید,0.0
50545,ریخته_باشی,0.0
50546,ریخته_بود,0.0
50547,ریخته_بودم,0.0
50548,ریخته_بودند,0.0
50549,ریخته_شد,0.0
50550,ریخته_شده_است,0.0
50551,ریخته_شده_بود,0.0
50552,ریخته_شود,0.0
50553,ریخته_می‌شد,0.0
50554,ریخته_می‌شود,0.0
50555,ریخته_نشد,0.0
50556,ریخته‌,5e-05
50557,ریخته‌ام,0.0
50558,ریخته‌اند,0.0
50559,ریخته‌اید,0.0
50560,ریخته‌ها,0.0
50561,ریخته‌گری,0.0
50562,ریختو,0.0
50563,ریختگری,0.0
50564,ریختگی,0.00015
50565,ریختی,0.0014
50566,ریختید,0.0006
50567,ریختیم,0.00015
50568,ریختین,0.00035
50569,ریختیه,0.0
50570,ریخم,0.0
50571,ریخن,0.0
50572,ریخنن,0.0
50573,ریخیم,5e-05
50574,رید,0.31795
50575,ریداکس,0.0
50576,ریدر,0.00015
50577,ریدرش,0.0
50578,ریدره,0.0
50579,ریدرهای,0.0
50580,ریدری,5e-05
50581,ریدر‌ها,0.0
50582,ریدر‌های,0.0
50583,ریدش,0.0123
50584,ریدشم,0.0
50585,ریدم,0.1232
50586,ریدمکس,0.0
50587,ریدن,0.0094
50588,ریده,0.01205
50589,ریدهن,0.0
50590,ریدورایت,0.0
50591,ریدی,0.00665
50592,ریدینگ,0.0
50593,ریدینگش,0.0
50594,ریدینگ‌ها,0.0
50595,ریر,0.00125
50596,ریرا,5e-05
50597,ریز,0.01615
50598,ریزارش,0.0
50599,ریزاست,0.0
50600,ریزاومد,0.0
50601,ریزای,0.0
50602,ریزبین,0.0
50603,ریزبینی,0.0
50604,ریزتر,0.0001
50605,ریزترازعکسه,0.0
50606,ریزتره,0.0
50607,ریزترها,0.0
50608,ریزترین,5e-05
50609,ریزتون,0.0
50610,ریزخوبه,0.0
50611,ریزداشت,0.0
50612,ریزر,0.0008
50613,ریزره,0.0001
50614,ریزرو,0.0
50615,ریزروش,0.0
50616,ریزریز,0.0
50617,ریزش,0.00055
50618,ریزشش,0.0
50619,ریزششونو,0.0
50620,ریزشم,0.0
50621,ریزشمو,0.0
50622,ریزشه,0.0
50623,ریزشو,0.0
50624,ریزشی,0.0
50625,ریزش‌,0.0
50626,ریزش‌های,0.0
50627,ریزصورت,0.0
50628,ریزغولک,0.0
50629,ریزفایل,0.0
50630,ریزم,0.0008
50631,ریزن,0.0007
50632,ریزنقش,0.0
50633,ریزنیس,0.0
50634,ریزه,0.00125
50635,ریزهای,0.0
50636,ریزهسن,0.0
50637,ریزه‌های,0.0
50638,ریزو,0.00025
50639,ریزولشن,5e-05
50640,ریزولیشن,5e-05
50641,ریزوم,0.0
50642,ریزویومیکنه,0.0
50643,ریزکارایی,0.0
50644,ریزکاری‌های,0.0
50645,ریزکیپ,0.0
50646,ریزی,0.0065
50647,ریزیست,0.0
50648,ریزیش,0.0
50649,ریزیه,5e-05
50650,ریز‌تر,0.0
50651,ریز‌ترین,0.0
50652,ریز‌ها,0.0
50653,ریس,0.00375
50654,ریسایکل,0.0
50655,ریست,0.00135
50656,ریستات,0.0
50657,ریستارت,0.0001
50658,ریستارتش,0.0
50659,ریستش,0.0
50660,ریستون,0.00015
50661,ریست‌های,0.0
50662,ریسر,0.0
50663,ریسلر‌ها,0.0
50664,ریسلر‌های,0.0
50665,ریسمان,0.0
50666,ریسمانی,0.0
50667,ریسنت,0.0
50668,ریسه,0.0002
50669,ریسه‌ای,0.0
50670,ریسه‌ها,0.0
50671,ریسه‌های,0.0
50672,ریسپانس,0.0
50673,ریسپانسیبل,0.0
50674,ریسک,0.00085
50675,ریسکش,0.0
